region,offense,incident_count,offense_count,year
South,crime-against-person,6096,6321,1992
South,crime-against-person,1681,1721,1995
South,crime-against-person,84127,95784,2014
South,crime-against-person,87433,99935,2015
South,crime-against-person,482,517,1994
South,crime-against-person,2136,2205,2005
South,crime-against-person,1403,1523,2013
South,crime-against-person,226,244,2019
South,crime-against-person,41,49,1991
South,crime-against-person,327,351,1996
South,crime-against-person,1452,1544,2010
South,crime-against-person,105700,121781,2018
South,crime-against-person,51,57,1999
South,crime-against-person,63935,71450,1996
South,crime-against-person,9403,9642,2014
South,crime-against-person,9965,10468,1995
South,crime-against-person,3278,3325,1992
South,crime-against-person,709,798,1993
South,crime-against-person,76659,92070,2005
South,crime-against-person,10411,10706,2015
South,crime-against-person,97550,106731,2007
South,crime-against-person,2599,2649,1997
South,crime-against-person,5219,6210,2008
South,crime-against-person,3307,3366,1998
South,crime-against-person,1095,1210,1991
South,crime-against-person,87,87,2011
South,crime-against-person,89240,103020,2017
South,crime-against-person,5499,6408,2009
South,crime-against-person,1431,1541,2005
South,crime-against-person,70870,73377,1991
South,crime-against-person,1558,1604,2013
South,crime-against-person,17477,18561,1997
South,crime-against-person,62,69,1996
South,crime-against-person,131,137,1991
South,crime-against-person,9017,9230,2007
South,crime-against-person,6612,7514,2016
South,crime-against-person,1882,1920,2010
South,crime-against-person,26309,27982,1998
South,crime-against-person,73885,90185,2010
South,crime-against-person,83,85,2011
South,crime-against-person,67804,84251,2013
South,crime-against-person,12573,12927,2017
South,crime-against-person,7594,7790,2003
South,crime-against-person,45,45,2005
South,crime-against-person,9180,9404,2006
South,crime-against-person,1745,1903,2001
South,crime-against-person,186,210,2009
South,crime-against-person,1484,1687,1993
South,crime-against-person,174,195,2008
South,crime-against-person,155,191,2017
South,crime-against-person,1042,1086,1999
South,crime-against-person,45598,49484,1993
South,crime-against-person,239,248,1993
South,crime-against-person,76295,82029,2003
South,crime-against-person,95110,103370,2006
South,crime-against-person,60,63,2005
South,crime-against-person,2178,2228,2019
South,crime-against-person,133956,172009,2019
South,crime-against-person,158,177,2016
South,crime-against-person,832,935,1996
South,crime-against-person,45111,51833,1999
South,crime-against-person,1457,1566,2011
South,crime-against-person,301684,346183,2006
South,crime-against-person,1355,1465,2006
South,crime-against-person,658,759,1995
South,crime-against-person,1701,1758,2002
South,crime-against-person,56,60,2001
South,crime-against-person,1205,1292,2003
South,crime-against-person,7075,7417,1993
South,crime-against-person,258612,294122,2003
South,crime-against-person,25944,29739,1994
South,crime-against-person,311,316,1994
South,crime-against-person,7357,8442,2018
South,crime-against-person,68271,80633,2002
South,crime-against-person,7349,8105,2003
South,crime-against-person,722,780,1992
South,crime-against-person,5402,6251,2014
South,crime-against-person,40,41,2001
South,crime-against-person,6324,7280,2015
South,crime-against-person,1938,1966,1993
South,crime-against-person,1958,2135,2005
South,crime-against-person,8915,9791,2006
South,crime-against-person,184,217,2004
South,crime-against-person,73720,91113,2012
South,crime-against-person,695,725,1998
South,crime-against-person,1171,1254,2001
South,crime-against-person,8949,9917,2007
South,crime-against-person,1460,1500,2000
South,crime-against-person,113362,127171,1998
South,crime-against-person,4904,5099,1991
South,crime-against-person,479,517,1997
South,crime-against-person,211,234,2018
South,crime-against-person,81274,91042,1997
South,crime-against-person,56,58,1995
South,crime-against-person,59473,68779,2000
South,crime-against-person,12603,13901,2017
South,crime-against-person,1780,1822,2012
South,crime-against-person,2248,2514,1997
South,crime-against-person,4885,5704,2004
South,crime-against-person,3178,3619,1998
South,crime-against-person,308153,355884,2007
South,crime-against-person,3262,3313,1991
South,crime-against-person,1483,1585,2007
South,crime-against-person,41,46,1992
South,crime-against-person,2879,3144,2011
South,crime-against-person,315950,369673,2017
South,crime-against-person,153,165,2014
South,crime-against-person,1629,1709,2017
South,crime-against-person,177,194,2015
South,crime-against-person,1431,1533,2010
South,crime-against-person,360,383,1996
South,crime-against-person,67,70,2009
South,crime-against-person,59191,62880,2000
South,crime-against-person,321536,374402,2010
South,crime-against-person,150,175,2005
South,crime-against-person,294941,345533,2013
South,crime-against-person,5095,5944,2011
South,crime-against-person,1349,1448,2013
South,crime-against-person,254,261,1991
South,crime-against-person,44092,46688,1991
South,crime-against-person,92260,103801,2012
South,crime-against-person,157,174,2016
South,crime-against-person,1925,2089,2004
South,crime-against-person,56,57,2008
South,crime-against-person,82,87,2009
South,crime-against-person,6135,6245,2000
South,crime-against-person,10434,11568,2013
South,crime-against-person,10328,11432,2010
South,crime-against-person,124,126,2016
South,crime-against-person,19,38,2016
South,crime-against-person,70,77,2008
South,crime-against-person,9970,10240,2012
South,crime-against-person,68784,73863,2002
South,crime-against-person,483085,557815,2019
South,crime-against-person,2179,2283,2019
South,crime-against-person,912,973,1999
South,crime-against-person,35,39,1996
South,crime-against-person,323,334,1993
South,crime-against-person,158520,177346,1999
South,crime-against-person,25092,28603,1993
South,crime-against-person,3312,3609,2015
South,crime-against-person,2072,2222,2016
South,crime-against-person,5262,6121,2005
South,crime-against-person,9700,10180,1994
South,crime-against-person,194,215,2011
South,crime-against-person,594,629,1992
South,crime-against-person,3096,3353,2014
South,crime-against-person,1,1,2012
South,crime-against-person,4226,4518,2018
South,crime-against-person,4804,5351,1999
South,crime-against-person,7944,8116,2002
South,crime-against-person,1581,1687,2009
South,crime-against-person,12,12,1996
South,crime-against-person,17288,18934,2019
South,crime-against-person,2066,2104,1994
South,crime-against-person,1415,1508,2008
South,crime-against-person,456,492,1995
South,crime-against-person,4316,4414,1999
South,crime-against-person,22,40,2018
South,crime-against-person,7160,7953,2002
South,crime-against-person,122,126,2018
South,crime-against-person,570,625,1996
South,crime-against-person,18715,19142,2019
South,crime-against-person,1214,1307,2004
South,crime-against-person,1578,1745,1994
South,crime-against-person,107,112,2015
South,crime-against-person,104,111,2014
South,crime-against-person,8,8,1995
South,crime-against-person,8,8,2013
South,crime-against-person,10,10,1992
South,crime-against-person,1851,1923,2003
South,crime-against-person,171,176,2018
South,crime-against-person,43291,45842,1999
South,crime-against-person,138043,157973,2019
South,crime-against-person,243610,275636,2002
South,crime-against-person,2137,2197,2006
South,crime-against-person,1413,1503,2002
South,crime-against-person,11,13,2015
South,crime-against-person,79252,96117,2006
South,crime-against-person,110,112,2015
South,crime-against-person,3543,4111,2001
South,crime-against-person,86,87,2014
South,crime-against-person,16,19,1995
South,crime-against-person,276,288,1994
South,crime-against-person,6,6,1992
South,crime-against-person,1,1,2014
South,crime-against-person,67676,80431,2003
South,crime-against-person,51869,57104,1994
South,crime-against-person,82135,104770,2017
South,crime-against-person,9198,9425,2013
South,crime-against-person,6550,7215,2000
South,crime-against-person,1916,1962,2007
South,crime-against-person,9868,10162,2010
South,crime-against-person,492,558,2019
South,crime-against-person,1554,1662,2014
South,crime-against-person,643,658,1992
South,crime-against-person,80240,97417,2007
South,crime-against-person,70,74,2004
South,crime-against-person,11174,12450,2012
South,crime-against-person,3485,3797,2016
South,crime-against-person,1452,1488,2017
South,crime-against-person,1833,1962,2015
South,crime-against-person,523,543,1997
South,crime-against-person,86407,97850,2013
South,crime-against-person,2580,2812,2009
South,crime-against-person,146,167,2001
South,crime-against-person,220676,246524,2000
South,crime-against-person,709,741,1998
South,crime-against-person,2448,2644,2018
South,crime-against-person,1435,1552,2000
South,crime-against-person,96030,107145,2010
South,crime-against-person,268,270,1995
South,crime-against-person,314362,367370,2012
South,crime-against-person,34822,40292,1998
South,crime-against-person,1476,1593,2012
South,crime-against-person,2032,2203,2008
South,crime-against-person,39,39,2004
South,crime-against-person,28393,32986,1997
South,crime-against-person,8559,8775,2005
South,crime-against-person,470,505,1993
South,crime-against-person,6614,7344,2001
South,crime-against-person,74200,93481,2015
South,crime-against-person,1452,1587,2007
South,crime-against-person,47,51,2006
South,crime-against-person,41108,43993,1992
South,crime-against-person,45,45,2003
South,crime-against-person,70064,87994,2014
South,crime-against-person,1611,1658,2014
South,crime-against-person,313,321,1992
South,crime-against-person,1552,1587,2015
South,crime-against-person,2207,2403,2017
South,crime-against-person,418,440,1997
South,crime-against-person,182,189,2000
South,crime-against-person,81,87,2006
South,crime-against-person,92321,99914,2005
South,crime-against-person,851,957,1994
South,crime-against-person,1314,1436,2001
South,crime-against-person,58,62,2003
South,crime-against-person,540,561,1998
South,crime-against-person,1550,1587,2018
South,crime-against-person,21655,24842,1995
South,crime-against-person,245892,276869,2001
South,crime-against-person,96781,122871,2018
South,crime-against-person,4115,4737,2002
South,crime-against-person,368,379,1995
South,crime-against-person,229,259,2012
South,crime-against-person,7,8,1998
South,crime-against-person,530,573,1991
South,crime-against-person,11,11,1997
South,crime-against-person,74,74,2007
South,crime-against-person,72142,86000,2004
South,crime-against-person,2042,2103,2004
South,crime-against-person,153,158,2017
South,crime-against-person,9932,10186,2011
South,crime-against-person,1278,1355,2003
South,crime-against-person,45,48,1998
South,crime-against-person,181,195,2002
South,crime-against-person,19,19,1997
South,crime-against-person,5329,6253,2012
South,crime-against-person,1467,1594,2006
South,crime-against-person,68,69,2007
South,crime-against-person,36,67,2017
South,crime-against-person,3168,3680,2000
South,crime-against-person,119,123,2017
South,crime-against-person,49,64,1994
South,crime-against-person,93290,104628,2011
South,crime-against-person,12,12,1991
South,crime-against-person,122,134,1999
South,crime-against-person,243,287,2019
South,crime-against-person,2007,2184,2007
South,crime-against-person,371,390,1993
South,crime-against-person,78050,98900,2016
South,crime-against-person,5296,6120,2013
South,crime-against-person,1459,1501,2016
South,crime-against-person,3737,4017,2017
South,crime-against-person,319274,373040,2011
South,crime-against-person,1409,1521,2011
South,crime-against-person,5317,6169,2010
South,crime-against-person,4,4,1991
South,crime-against-person,1141,1231,1998
South,crime-against-person,2086,2134,2009
South,crime-against-person,77024,94054,2008
South,crime-against-person,838,922,1997
South,crime-against-person,76735,94060,2009
South,crime-against-person,1909,1958,2008
South,crime-against-person,10582,11780,2011
South,crime-against-person,471,492,1996
South,crime-against-person,209,230,2013
South,crime-against-person,69678,74858,2001
South,crime-against-person,6,6,1993
South,crime-against-person,1400,1514,2005
South,crime-against-person,291085,332930,2005
South,crime-against-person,189,209,2010
South,crime-against-person,798,813,1991
South,crime-against-person,2251,2643,1999
South,crime-against-person,10083,11430,2019
South,crime-against-person,25949,29989,1996
South,crime-against-person,2223,2406,2006
South,crime-against-person,7074,7263,2001
South,crime-against-person,8373,9220,2005
South,crime-against-person,7,7,1993
South,crime-against-person,1899,2049,2003
South,crime-against-property,33938,33938,2008
South,crime-against-property,702,702,1996
South,crime-against-property,11842,11842,2008
South,crime-against-property,143939,143939,2006
South,crime-against-property,244773,244773,2009
South,crime-against-property,25428,25428,1995
South,crime-against-property,2969,2969,2019
South,crime-against-property,46510,46510,2006
South,crime-against-property,1156,1156,1999
South,crime-against-property,1025,1025,2019
South,crime-against-property,40106,40106,2016
South,crime-against-property,35781,35781,2003
South,crime-against-property,131544,131544,2003
South,crime-against-property,54287,54287,1995
South,crime-against-property,1216,1216,1996
South,crime-against-property,6,6,2001
South,crime-against-property,292562,292562,2018
South,crime-against-property,1282,1282,1991
South,crime-against-property,1672,1672,2003
South,crime-against-property,74639,76022,2001
South,crime-against-property,142,142,1991
South,crime-against-property,220969,220969,2008
South,crime-against-property,277652,277652,2018
South,crime-against-property,9980,9980,2009
South,crime-against-property,32394,32394,2009
South,crime-against-property,2280,2280,2006
South,crime-against-property,90653,90653,1992
South,crime-against-property,257760,257760,2015
South,crime-against-property,263631,263631,2014
South,crime-against-property,28266,28266,2016
South,crime-against-property,42513,42513,2012
South,crime-against-property,12419,12419,2016
South,crime-against-property,265027,265027,2015
South,crime-against-property,77052,77052,2001
South,crime-against-property,128326,128326,2011
South,crime-against-property,92353,92353,1992
South,crime-against-property,265118,265118,2014
South,crime-against-property,43428,43428,2008
South,crime-against-property,226,226,2004
South,crime-against-property,43999,43999,2009
South,crime-against-property,32,32,1996
South,crime-against-property,1301,1301,2006
South,crime-against-property,646,646,2003
South,crime-against-property,37512,37512,2000
South,crime-against-property,185818,185818,2016
South,crime-against-property,1,1,1993
South,crime-against-property,8589,8589,1998
South,crime-against-property,2159,2159,2010
South,crime-against-property,2,2,2013
South,crime-against-property,4167,4167,2017
South,crime-against-property,58376,58376,1998
South,crime-against-property,373,373,2008
South,crime-against-property,5954,5954,1997
South,crime-against-property,2018,2018,2013
South,crime-against-property,39635,39635,1997
South,crime-against-property,1724,1724,2018
South,crime-against-property,3,3,2010
South,crime-against-property,477,477,1993
South,crime-against-property,210,210,1997
South,crime-against-property,16670,16670,2016
South,crime-against-property,13,13,1995
South,crime-against-property,4025,4025,1996
South,crime-against-property,38,38,1993
